MC_Stationary,TD_Stationary,MC_Shift,TD_Shift
-203.67240758659761,-179.9680127135945,-263.956599805149,-174.34456956121255
-156.2521128498808,-124.76424075883486,-308.90323734638264,-224.1898380625833
-157.84625009142883,-142.1853965718642,-222.44032317630433,-109.67424964566882
-196.51350044354092,-260.06442072918514,-345.51807330299795,-198.00002180672266
-115.66386703830553,-188.44913531750814,-279.85474140379074,-113.57851767768499
-190.07215535255816,-135.93705863658542,-250.34459193203696,-208.01675316811375
-168.62086571349857,-191.86832748795575,-200.82124711981163,-215.8208836909401
-153.03351161539533,-119.9710957457012,-168.5107517854558,-249.30885890561893
-158.0155573437307,-120.4361878040931,-123.98547859425068,-212.3317559629794
-223.23665712218744,-122.30161572502405,-280.4280339489879,-143.00135380817352
-140.5028187391869,-155.62186487338406,-268.31387644509294,-268.6420405852128
-167.62296534744752,-231.32840383573932,-310.0994483502147,-171.62216884763947
-116.74966487532802,-240.9145464271097,-275.59559366700057,-199.3178639434766
-279.22287385209233,-148.88278614861116,-281.8851894631721,-131.8987738520991
-196.27535087057635,-187.14180044147435,-196.01166845613855,-87.87445370653235
-220.25255601949883,-102.4137675245504,-92.66073248256055,-231.52457425537378
-200.79768786538787,-128.07330187645175,-558.2882926269688,-109.87989133780424
-261.26063025000803,-107.38937913863057,-197.87940051277403,-164.16113347706457
-174.30707889719477,-151.66844431150054,-543.0214686445445,-256.9341800048276
-196.32072492263666,-76.49150519079637,-313.83430741803534,-206.98944062450104
-148.0812761163194,-173.9961906970476,-252.76268479166941,-96.18236710713032
-261.981513852759,-195.48219556546158,-304.8492563631547,-184.3039293487816
-143.18385353234223,-210.4422440344584,-209.90656973981464,-138.19696676851115
-165.43418081428555,-165.21108004262206,-372.39157112094944,-148.37762322669116
-127.08802388463646,-209.454172228501,-288.2561969453537,-220.39800576185817
-181.52978697493847,-183.40840041714182,-331.17736745937185,-198.2595786568132
-150.0873378722464,-195.40123032480938,-229.2425533941778,-102.48743633315557
-156.23310040338492,-170.9524237309196,-293.92326318740913,-141.15268352856884
-137.05927906311967,-134.5867692941058,-253.46555970823022,-131.58128318532147
-207.06019977857312,-351.972662357907,-271.41559185383664,-220.98267430661463
-140.71765890644522,-226.77064543007236,-250.96271430116605,-135.70482830992782
-147.53918889430543,-227.3039196224839,-287.9079539787834,-178.44053022377955
-153.62229869094816,-177.50026546027297,-174.0108129683071,-211.19646491058654
-209.35816340460556,-165.00713445811166,-227.96087429946022,-128.99065359851843
-165.79612172790374,-210.5274756657141,-312.74290719077294,-175.97733577404557
-147.37653627228997,-155.8640636748762,-215.81647035140253,-199.0420174700743
-216.6544279707467,-123.41453410502379,-254.06663351850798,-211.45488650231835
-173.2041649283306,-203.06416197977433,-229.2484684333803,-284.18859929598705
-197.61130479684167,-241.8185184692153,-154.88853054692055,-128.95341085707304
-147.6426712366524,-203.38065616744498,-233.75048153060382,-109.80808796224508
-131.55328136364557,-263.76229878530864,-210.72126855208066,-114.670361782427
-225.97478786174008,-166.2806005370803,-305.5113738704185,-178.70984650845705
-174.27381270673854,-263.9842512709865,-1323.6497380519709,-203.12722439307288
-145.1904011060621,-228.41229180116514,-174.94241040835908,-123.68946683743282
-250.37464117922036,-260.4705276394731,-164.82084826565946,-185.2908895358578
-179.2166267776873,-274.13759483287674,-176.2113561746462,-201.99369584013266
-1606.0371199356696,-219.86784281607498,-221.86311899040123,-185.8522334405257
-133.3036215725943,-158.03732270651508,-161.19297585044723,-141.5686588117926
-184.51814142245155,-272.57233088391615,-247.03822686299566,-275.8493453222225
-198.12590798214347,-128.25004759978296,-184.8986841743149,-225.74185189743724
-242.00410845451913,-192.9981441734991,-143.52747556976556,-210.49048682157272
-241.30879965243093,-188.46341582621577,-216.8693541992827,-105.48153704635965
-138.44490366616645,-260.22381918637825,-192.18948182208274,-214.9745573216211
-142.701275486713,-86.93831924254307,-200.48554108199454,-134.23743948174064
-163.58135521487674,-104.30611972722346,-255.92093648807315,-167.25661352137584
-266.6749764935107,-165.917603835348,-243.84509520866908,-143.1854607152271
-171.23486741990442,-358.30271109565876,-198.28871374111634,-160.37192815313716
-209.56791722999893,-188.05937045374205,-270.92397953046293,-170.55042859933224
-310.679185602255,-242.54691358533697,-219.9899848269211,-193.04918377328482
-124.17285902017794,-137.2107871771284,-213.22716080614532,-139.2483005290593
-170.23941716064832,-74.66292812260548,-150.76627608038612,-311.6746143735336
-230.38056030065465,-252.03376181236857,-212.47413445487229,-340.13430472735723
-140.5828258866996,-153.9203838914919,-186.4475118445506,-287.8321804264501
-156.2020579280395,-126.79006684115414,-269.47095629025654,-238.6977794671307
-249.3899193270333,-159.88588627705164,-228.49621078559449,-249.9953513718472
-205.53962062150086,-195.5489242127121,-191.89069431276,-225.93731294240428
-157.91849671140068,-114.53801510273472,-176.27479536563538,-301.5103014152789
-174.4811336333806,-254.24163526023185,-149.38490706965348,-327.33172487208526
-137.63545232425457,-95.66726050976504,-181.51593311608042,-152.8685761340056
-198.78308208334272,-235.09691985250313,-287.7764893096105,-159.1292129331972
-230.70756696282228,-120.91748990139777,-201.53876417304338,-181.7103924797724
-321.2529414817692,-103.81826257131368,-148.82986254552713,-214.26494513656166
-201.687995752113,-71.98656708727194,-164.0736081197444,-146.7713296426794
-230.03833311374274,-166.84236700450955,-247.0497429968296,-117.22965663335368
-117.03742843337847,-185.6861336131068,-255.5468956131594,-132.506208028099
-242.76136051904237,-134.54494993826566,-212.3625096231023,-293.0873889585861
-237.83277768605402,-206.57652028119102,-151.84073831963326,-249.0949214897158
-288.00393526281533,-154.26119108413928,-169.15554381895996,-284.3540892415745
-205.15582566082634,-111.12169274952716,-218.4853200375835,-236.68845296840306
-190.99013801353,-133.60386684736304,-118.46145287727488,-94.20459469525213
-165.91787829087082,-158.397601066087,-257.39131417582126,-139.06353011177808
-144.24841468975552,-182.9550936357037,-133.63014589877983,-150.33718092593745
-278.78378442944586,-219.59767385958563,-182.63629098267717,-204.74460839288557
-138.60990270754,-144.4146064312062,-162.65257572602115,-297.203197377543
-297.78497357742583,-162.94005964927442,-188.94247423478456,-265.3148978669809
-122.5662225606546,-152.3023720736242,-260.0419038746214,-268.11270896927914
-195.4896996526655,-168.18028568088408,-174.51473004309145,-94.62466177232268
-182.85847499380628,-232.95319714408356,-206.8873881095967,-246.0080633827573
-295.8861824629064,-182.32501973095754,-153.50497035549253,-141.50480269952828
-132.69274331684483,-184.3016512135307,-180.24808608745184,-161.61419051465265
-197.7611093970067,-131.67661543893246,-204.60374306873388,-173.7068609698793
-149.81080181957267,-180.09407518524088,-201.2449683068458,-138.97845596450028
-129.83793469121218,-131.51115023772033,-203.32812986796532,-118.50433401784115
-168.77167266779952,-211.75540160361788,-194.567921899424,-218.0364768699757
-906.4442511657309,-164.49115830223036,-136.5131788314208,-142.60020504224826
-280.89477531271535,-88.7711374750705,-196.63305571189545,-203.57450569599098
-260.07305140584697,-180.18878199144825,-176.17897282468448,-148.62038983550173
-203.45716716266062,-172.94668831338805,-240.2653297665401,-211.7175548159777
-652.9800596035436,-248.80573193075338,-203.56021902990477,-158.27273536184646
-190.76379870491968,-165.32337464217753,-200.08141396990962,-164.7401610244243
-208.61584848207468,-153.6136318862024,-1226.9058076328859,-118.93079869838297
-205.54747421643182,-109.5712106534618,-304.93013760651337,-147.60184211157053
-228.38974781611904,-261.3452774012379,-526.3482604318456,-257.43221972399334
-248.32669031176997,-199.71136755743623,-445.50443744459216,-277.9661427021162
-251.15353552327912,-150.0534039935858,-639.6348483658616,-246.83920129355863
-192.90387344786222,-140.06163217323228,-299.0858325238124,-161.53732037455876
-173.44281162795963,-102.04641690974397,-147.5772072993845,-184.51688949757775
-194.49611423309943,-159.57485628255236,-188.019133203759,-164.32071082186138
-218.2322700159174,-250.5116841758295,-320.9782124509853,-168.49477565693522
-225.28710930153125,-105.50730235978885,-378.49026199681873,-168.38938218046118
-249.19104022424187,-162.19045384363048,-126.59167216652644,-221.8817498177018
-185.25174028607356,-270.01372593491817,-304.61577214267726,-179.85917528087603
-114.11390257262252,-106.38996711870647,-262.9495107540208,-172.45455791460313
-160.100880362536,-149.21258698164812,-340.1829346735259,-286.8008953265259
-269.8272182686506,-197.8155945719015,-849.944587619889,-179.77484210928208
-226.15417012652966,-226.61247717219118,-352.1990367198345,-153.23294703716408
-185.48771514052592,-229.86535171015572,-386.45048290869755,-253.84446960478795
-176.50216011679657,-101.80067772591883,-605.7725479841355,-166.73666083537495
-177.69048202187884,-283.54601076136174,-591.8973267996163,-266.162997660365
-153.97084216491058,-108.51466243380861,-381.5282263191276,-205.94387333138047
-138.4944720840838,-127.47619552405607,-1150.130675328836,-205.81387498372186
-184.74813571008124,-120.9471259420356,-299.92549824579737,-213.15112602965365
-131.59626049928758,-203.8822368018598,-1351.5381969550579,-239.22099584594844
-157.38007751830082,-142.84216005158174,-357.39442864258035,-263.5460845486073
-200.91027160041955,-93.74648754840163,-1354.726253305363,-179.93116374471373
-202.83792806924777,-93.16317354774291,-593.2617269574833,-200.57459199141735
-150.08703889845134,-140.60440437621088,-350.79360198240147,-272.66129830260473
-159.04313523639885,-156.8997472107366,-135.55688047458227,-191.21354284581463
-133.82177082125457,-188.6341643013805,-260.6211397089204,-252.677124730697
-250.51977064547683,-247.50706853864017,-280.516899006518,-218.3946033487993
-123.00170558492853,-137.12766117029943,-360.4864683485639,-274.01566438565226
-197.25645444136399,-125.88628858915507,-296.4179979092472,-213.51434045910352
-245.78224345305767,-126.41500663190916,-311.0566191620115,-128.1079313356638
-202.05465147618992,-126.46949411606619,-344.3795060024953,-117.4339808234158
-180.56718337615152,-133.23747411815697,-340.0761169504719,-247.10102788404086
-167.5525647139317,-259.7936541143624,-190.62848539286225,-133.59821784219284
-214.22875983006858,-194.0714227307815,-256.7536066124405,-179.11742891225512
-173.4987751342702,-165.41694960877084,-332.5866733813398,-131.0972122875408
-158.00549721512647,-68.42743334748997,-334.3848060297698,-188.28944917827448
-230.03707767936743,-175.14880246110857,-328.70326167392204,-206.0281200535539
-134.30940731510822,-232.89930895507896,-309.75190151483844,-118.84890184069876
-131.63847556457296,-173.21861155761343,-362.0471384092735,-227.71981386909985
-173.39240424417704,-268.05059371439336,-331.8941107666614,-186.79892048383402
-145.57121712322729,-244.8836422723719,-303.20274847305285,-153.34019428736553
-159.6175845763896,-280.29107803373057,-199.68772667647158,-148.61558424383674
-193.88439615852175,-311.53671351841535,-309.7730563011782,-139.63258300346
-168.7112501418144,-205.92727490364746,-334.49731786203915,-153.81862216065903
-219.11357673217535,-137.11849869185156,-310.6576659806436,-180.39614026876484
-129.9641334436305,-103.15009683324371,-151.86241953789758,-194.78473920288678
-239.52353407894776,-91.38451180953484,-271.15961049129555,-141.42017561319142
-201.3500750197034,-243.8298454779343,-322.3620256965205,-190.97455464539772
-175.11350696053066,-131.53013602449442,-293.006723783417,-119.08990761172342
-206.24917572598392,-146.79486479296304,-328.8596182132251,-204.15764338906902
-268.39901650496864,-114.21642678741807,-292.1026707690905,-204.3974508684593
-301.2705415511653,-231.37441507218722,-354.06209337795366,-139.88076439590122
-184.03520917371065,-189.86090129154957,-331.50548183249344,-190.49747835814796
-194.5400829216368,-240.99454683218147,-233.92604664509219,-130.13313398658823
-239.29833173945997,-264.26843307401657,-266.0577753555998,-220.00718886415402
-197.34424626225064,-181.77485404462465,-680.4439056258245,-223.84580095180672
-140.19426402529652,-152.16846467069024,-300.4310057739289,-231.7483511167204
-251.16556017006673,-138.8952451384286,-256.73537994667674,-238.07071410913713
-169.05517411995436,-153.17301093155234,-329.31069931089763,-256.67243445524286
-276.6102077863633,-131.91210022006197,-324.3647909393793,-124.04004210517232
-201.0575320401345,-242.83510809672185,-300.1813948896329,-133.87819820462005
-292.19946087121326,-83.04846456343466,-347.17253567986387,-154.7893158361928
-206.55529939132722,-107.05727276277685,-328.4038914326397,-176.21177906660307
-239.2047602318931,-205.0936724495545,-177.167280345327,-164.8723657655313
-237.7125943333986,-129.35805979772474,-215.48792849669377,-183.42578554992045
-322.3060058204436,-171.83423354491896,-109.2782119267803,-158.47693747787164
-162.451845312138,-233.60746083627382,-310.7533349589756,-221.34221493932125
-202.68323271860947,-186.45248778474092,-287.08399346407896,-124.38858471536847
-185.81416467109372,-194.14133309979405,-219.12635241656662,-217.56734992356
-170.49736023992605,-156.67163665269874,-324.8693135211258,-90.84514778946794
-169.13354659113244,-267.26856765479124,-260.5320367837447,-247.12788679993406
-166.146802346573,-269.8056192047077,-315.7979342617918,-236.2506682559619
-163.99808337169515,-251.75061054804874,-201.73191773010828,-161.55396522384433
-184.5635808525177,-130.89239740996481,-238.7910688272567,-228.1948274881625
-253.2978489516854,-179.30787251978057,-269.2619239364602,-173.47604477463213
-188.82436888068614,-170.6922782556549,-265.193968724066,-124.62286089196142
-171.88884153307887,-183.1530741843081,-274.65035186968396,-151.99498777750642
-210.4866065137435,-158.11685351710514,-342.1153864714663,-231.00144756643454
-130.08136037263287,-175.10193554121074,-149.8182745427258,-162.46107315099272
-221.38551266786607,-183.19617996796194,-252.6648175059449,-128.09208426083526
-122.79530947182084,-108.86349426520509,-312.2986523700936,-123.65773751177697
-248.91878608013343,-145.93042241274057,-307.7378308647309,-149.8160985957257
-162.60207927834284,-164.246112408938,-301.34321113689066,-211.10666416985293
